player,year,is_hit
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
Derek Jeter,1996,0
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,1
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1995,0
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,1
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
David Justice,1996,0
